@relation RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A24-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute ﻿Survived {0,1}

@data
0.050781,-0.101563,-0.015625,-0.099609,-0.017578,0.09668,0.007813,0.058594,-0.113037,-0.078125,-0.011719,-0.073242,0.125,-0.113281,-0.070313,-0.070313,0.080566,-0.027344,-0.027344,0.0625,-0.019531,0.041016,0,-0.00293,0
-0.006836,-0.037109,0.019531,-0.003906,0.031738,0.073242,0.058594,-0.082031,-0.003784,0.042969,0.009766,0.00293,0.011719,0.017578,0.000977,0.046875,-0.02832,0.052734,-0.026367,0.003906,-0.003906,-0.025391,0.03125,-0.010254,1
0.000977,-0.041016,-0.013672,-0.021484,0.050781,0.025879,0.011719,-0.103516,0.009888,0.049805,0.042969,0.040039,0.039063,0.03125,0.001953,0.082031,-0.051758,0.009766,-0.018555,0.039063,-0.012695,-0.023438,0.085938,-0.00293,1
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
0.029297,-0.035156,-0.033203,-0.041016,-0.025391,-0.033203,0.003906,-0.005859,0.062744,-0.017578,-0.023438,0.05957,0.015625,0.029297,-0.011719,0.019531,-0.040039,0.003906,-0.039063,0,-0.023438,-0.050781,0.039063,-0.013672,0
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0
-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,1
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,1
0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,0
-0.007813,-0.001953,0.003906,-0.001953,0.060547,-0.006348,0.03125,-0.001953,0.009888,-0.055664,0.029297,-0.010742,-0.066406,-0.023438,-0.030273,0,0.035645,0,-0.004883,0.017578,0.025391,0.029297,0.041016,-0.011719,0
-0.013672,-0.013672,0.029297,-0.001953,0.037109,-0.002441,0.054688,-0.007813,-0.009155,-0.035156,-0.007813,-0.031738,-0.085938,-0.035156,-0.022461,-0.003906,0.03418,0.019531,-0.006836,0.003906,0.03418,0.009766,0.003906,0.000488,0
0.007813,-0.001953,-0.007813,-0.005859,0.018066,-0.021973,0.007813,0.015625,-0.011108,0.038086,0.023438,0.029785,0.035156,0.007813,0.043945,-0.097656,-0.009277,0.011719,-0.019531,-0.013672,0.040039,0,-0.056641,0.010742,0
0.005859,-0.001953,0.048828,-0.003906,0.004883,0.033691,0.035156,-0.066406,-0.013794,-0.015625,-0.003906,0.035645,-0.042969,-0.023438,-0.035156,0.015625,0.006348,0.076172,-0.018555,-0.029297,-0.016602,0.007813,-0.005859,0.023926,1
0.011719,-0.015625,-0.013672,-0.027344,-0.051758,0.003906,-0.011719,-0.052734,0.095459,0.005859,-0.035156,0.019531,0.0625,0.03125,-0.033203,0.0625,-0.036133,0,0.023438,0.035156,-0.009766,0.007813,-0.050781,0.023438,1
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,1
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0
0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1
0.015625,-0.025391,0.027344,-0.027344,0.046875,-0.016113,0.011719,-0.003906,0.006226,0.007813,0.048828,0.015137,-0.039063,-0.013672,0.014648,-0.046875,0.041016,0.013672,-0.040039,0.015625,0.073242,0.041016,-0.041016,0.010742,0
-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0
0.001953,-0.027344,0.050781,0.001953,-0.048828,-0.016602,-0.007813,-0.009766,-0.03833,0.052734,-0.007813,0.036621,0.015625,0.027344,-0.019531,0.019531,-0.009277,-0.044922,-0.011719,-0.027344,-0.013672,-0.056641,-0.039063,-0.007813,1
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
-0.005859,-0.023438,0.037109,-0.042969,-0.006836,-0.023438,-0.054688,-0.009766,-0.035889,0.052734,0.085938,0.016113,-0.015625,0.042969,0.007813,0,0.012207,-0.035156,-0.0625,0.027344,0.048828,0.011719,-0.066406,0.044922,1
-0.0625,0.007813,-0.009766,-0.095703,-0.025391,0.047852,0.011719,0.099609,-0.047607,-0.052734,0.011719,0.021973,0,-0.019531,0.052734,0.023438,0.003906,-0.03125,0.089844,0.085938,0.111328,-0.001953,-0.011719,-0.106445,0
-0.025391,0.001953,-0.044922,0.001953,0.037598,-0.038574,-0.023438,-0.012695,0.006714,0.027344,-0.007813,0.004883,0.03125,0.001953,0.006836,0.023438,-0.029785,-0.005859,0.037109,0.027344,-0.046875,0.005859,-0.005859,0.010742,1
0.036133,-0.025391,0.041016,-0.048828,0.010742,-0.022461,-0.03125,-0.089844,-0.003784,0.055664,0.048828,0.098145,0.007813,-0.001953,0.011719,0.003906,-0.01123,0.046875,-0.045898,0,0.022461,0.021484,-0.033203,0.053711,1
0.105469,0.0625,0.027344,-0.015625,-0.019531,0.013672,0.039063,-0.019531,-0.004395,0.037109,-0.015625,-0.037109,0,-0.001953,0.050781,0.054688,-0.037109,0.042969,-0.023438,-0.113281,-0.087891,0.041016,-0.083984,-0.040039,0
0.029297,-0.023438,-0.025391,-0.023438,-0.020508,0.009766,0.027344,0.021484,0.067627,-0.044922,-0.019531,0.042969,0.007813,0.029297,-0.019531,-0.011719,-0.015625,0.027344,-0.042969,-0.019531,-0.023438,-0.033203,0.019531,-0.033203,1
-0.005859,-0.017578,-0.003906,-0.019531,0.056641,-0.049805,0.007813,-0.029297,0.004517,-0.02832,0.027344,0.005371,-0.058594,-0.021484,-0.021484,0.03125,0.010742,-0.023438,0.000977,0.037109,0.025391,0.011719,0.058594,0.007813,1
-0.035156,-0.011719,0.039063,-0.017578,-0.016602,-0.009766,-0.011719,-0.013672,-0.051025,0.007813,0.027344,-0.030762,-0.0625,0.023438,-0.029297,0.042969,0.005371,-0.029297,-0.029297,0.015625,0.009766,-0.017578,-0.023438,0.03418,1
-0.033203,0.115234,0.080078,0.019531,0.054688,0.030273,-0.0625,0.069336,0.000854,0.033203,-0.138672,0.041016,0.085938,0.009766,0.055664,0.054688,0.036621,-0.087891,-0.091797,-0.060547,0.066406,0.035156,0.017578,0.099121,0
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
-0.017578,-0.017578,0.003906,0.027344,-0.020508,0.023438,-0.019531,0.004883,0.016724,0.039063,-0.044922,-0.046875,-0.011719,-0.011719,0.030273,0.023438,0.03125,0.041016,0.026367,0.001953,-0.032227,0.035156,-0.033203,0.001953,0
-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,1
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
0.022461,-0.048828,0.017578,-0.03125,0.041504,0.060059,0.015625,-0.078125,0.011597,0.085938,0.066406,0.049805,0.054688,0.039063,0.039063,0.003906,-0.021484,0.044922,-0.05957,0.015625,0.035156,0.003906,-0.013672,0,0
-0.025391,0.001953,-0.044922,0.001953,0.037598,-0.038574,-0.023438,-0.012695,0.006714,0.027344,-0.007813,0.004883,0.03125,0.001953,0.006836,0.023438,-0.029785,-0.005859,0.037109,0.027344,-0.046875,0.005859,-0.005859,0.010742,1
-0.029297,0.015625,0.021484,0,0.010742,0.029297,-0.011719,0.021484,-0.026611,-0.039063,0.070313,-0.025391,-0.054688,0.033203,-0.046875,0.015625,0.031738,-0.025391,-0.033203,0.011719,0.001953,0.017578,-0.003906,0.00293,0
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
-0.035156,-0.011719,0.039063,-0.017578,-0.016602,-0.009766,-0.011719,-0.013672,-0.051025,0.007813,0.027344,-0.030762,-0.0625,0.023438,-0.029297,0.042969,0.005371,-0.029297,-0.029297,0.015625,0.009766,-0.017578,-0.023438,0.03418,1
-0.041016,-0.019531,-0.009766,0,0.037109,0.069336,0.007813,0.005859,-0.016846,0.017578,0.082031,-0.058105,0.007813,0.074219,-0.011719,0.046875,-0.003418,-0.048828,-0.041016,0.046875,0.015625,-0.015625,0.035156,-0.03125,0
-0.017578,-0.052734,-0.035156,-0.019531,0.083496,-0.010254,0.027344,-0.044922,0.014282,0.029297,0.039063,-0.027344,0,0.019531,0.014648,0.0625,-0.023438,-0.046875,-0.006836,0.072266,0.038086,-0.019531,0.095703,-0.026367,1
-0.000977,-0.048828,-0.019531,0.001953,0.067871,-0.075684,0,0.030273,0.041138,0.021484,-0.019531,-0.010254,-0.011719,-0.027344,0,0.035156,0.03418,-0.076172,0.046875,0.046875,0.013672,0.011719,0.005859,-0.054688,1
0.056641,-0.003906,-0.015625,0.080078,-0.001953,0.086914,-0.105469,-0.068359,-0.030029,-0.066406,0.015625,0.023926,0.039063,-0.066406,0.03125,0.042969,-0.013672,-0.039063,0,0.0625,0.054688,-0.126953,-0.121094,0.006836,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
-0.027344,0,0.013672,-0.017578,0.006836,-0.013672,-0.035156,-0.005859,-0.031982,-0.011719,0.066406,-0.009277,-0.039063,0.035156,-0.039063,0.046875,0.006348,-0.048828,-0.027344,0.03125,0.001953,0,0.015625,0.022461,1
0.001953,-0.015625,-0.064453,-0.029297,-0.061523,-0.017578,-0.042969,0.005859,0.056885,-0.013672,-0.019531,-0.006836,0,0.046875,0.03125,0.023438,-0.038086,0.019531,-0.039063,0.023438,-0.025391,-0.023438,0.0625,0.027344,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
-0.000977,-0.025391,-0.005859,-0.003906,0.054688,0.069824,0.035156,-0.075195,0.015259,0.022461,0.046875,0.023926,0.03125,0.029297,-0.006836,0.050781,-0.026855,0.033203,-0.024414,0.019531,-0.012695,-0.007813,0.068359,-0.022461,1
0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0
-0.039063,-0.035156,-0.017578,-0.017578,0.033203,0.025391,-0.015625,-0.021484,-0.022217,0.044922,0.078125,-0.041992,0.015625,0.076172,-0.001953,0.078125,-0.027832,-0.072266,-0.035156,0.066406,0.013672,-0.03125,0.050781,-0.011719,1
0.029297,-0.023438,-0.025391,-0.023438,-0.020508,0.009766,0.027344,0.021484,0.067627,-0.044922,-0.019531,0.042969,0.007813,0.029297,-0.019531,-0.011719,-0.015625,0.027344,-0.042969,-0.019531,-0.023438,-0.033203,0.019531,-0.033203,0
-0.003906,-0.019531,0.019531,0.001953,-0.014648,-0.003906,-0.0625,-0.005859,-0.000244,0.058594,0.023438,0.04248,0.046875,0.041016,-0.029297,0.070313,0.001465,-0.044922,0.005859,0.007813,-0.060547,-0.003906,-0.050781,-0.016602,1
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
-0.052734,0.080078,0.068359,-0.009766,0.148926,0.060059,0.003906,0.038086,0.004517,0.042969,-0.095703,0.007324,0.085938,0.033203,0.036133,0.101563,0.015137,-0.115234,-0.115234,-0.007813,0.107422,0.013672,0.041016,0.066406,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
-0.005859,-0.023438,0.037109,-0.042969,-0.006836,-0.023438,-0.054688,-0.009766,-0.035889,0.052734,0.085938,0.016113,-0.015625,0.042969,0.007813,0,0.012207,-0.035156,-0.0625,0.027344,0.048828,0.011719,-0.066406,0.044922,1
-0.003906,-0.005859,-0.013672,-0.007813,0.027832,-0.004395,-0.019531,0.012695,0.007935,0.063477,0.015625,0.01416,0.046875,0.011719,0.043945,-0.050781,0.000488,0.029297,-0.00293,0.003906,0.001953,0.035156,-0.107422,0.012695,0
0.011719,0,-0.005859,-0.009766,-0.046875,0.046875,0.011719,-0.025391,0.10083,-0.021484,-0.03125,0.00293,0.046875,0.029297,-0.042969,0.03125,-0.011719,0.023438,0.015625,0.015625,-0.009766,0.023438,-0.066406,0.003906,1
-0.007813,-0.001953,0.003906,-0.001953,0.060547,-0.006348,0.03125,-0.001953,0.009888,-0.055664,0.029297,-0.010742,-0.066406,-0.023438,-0.030273,0,0.035645,0,-0.004883,0.017578,0.025391,0.029297,0.041016,-0.011719,0
-0.009766,-0.035156,0.044922,0,-0.038086,0,-0.039063,-0.009766,-0.019287,0.078125,-0.015625,0.020996,0.03125,0.029297,-0.021484,0.066406,0.000488,-0.025391,0.005859,-0.007813,-0.052734,-0.021484,-0.085938,-0.004883,1
0.068359,0.113281,-0.044922,-0.013672,0.005859,0.009766,0.011719,0.001953,-0.015137,0.001953,0.03125,-0.067383,0.023438,0.027344,0.0625,0.027344,-0.071289,0.037109,-0.019531,-0.085938,-0.105469,0.058594,-0.048828,-0.008789,0
0.007813,-0.001953,-0.007813,-0.005859,0.018066,-0.021973,0.007813,0.015625,-0.011108,0.038086,0.023438,0.029785,0.035156,0.007813,0.043945,-0.097656,-0.009277,0.011719,-0.019531,-0.013672,0.040039,0,-0.056641,0.010742,0
-0.017578,0.027344,-0.054688,-0.023438,-0.05957,-0.012695,0.011719,-0.037109,0.046631,-0.033203,-0.019531,-0.017578,0.046875,0.048828,-0.013672,-0.015625,-0.083008,-0.007813,0.007813,0.03125,0.019531,-0.029297,-0.003906,0.0625,1
0.082031,0.085938,0.021484,-0.035156,0.000977,0.00293,0.066406,-0.019531,-0.035645,-0.033203,0.027344,-0.087891,-0.085938,-0.007813,0.041016,0.03125,-0.032227,0.039063,-0.058594,-0.089844,-0.025391,0.044922,-0.017578,-0.000977,1
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
0.121094,0.089844,0.025391,-0.017578,-0.046875,-0.03125,0.035156,-0.082031,0.004395,0.017578,0.023438,-0.007813,0.046875,0.007813,0.03125,0.039063,-0.077148,-0.042969,0.007813,-0.082031,-0.007813,0.03125,-0.021484,0.000977,1
-0.027344,0,0.013672,-0.017578,0.006836,-0.013672,-0.035156,-0.005859,-0.031982,-0.011719,0.066406,-0.009277,-0.039063,0.035156,-0.039063,0.046875,0.006348,-0.048828,-0.027344,0.03125,0.001953,0,0.015625,0.022461,1
0.001953,0,-0.056641,-0.011719,-0.057617,0.025391,-0.019531,0.033203,0.061768,-0.041016,-0.015625,-0.023438,-0.007813,0.044922,0.023438,-0.007813,-0.013672,0.042969,-0.046875,0.003906,-0.025391,-0.005859,0.046875,0.007813,0
-0.017578,-0.042969,0.013672,-0.027344,0.023438,0.05957,-0.007813,0.001953,-0.020752,0.082031,0.101563,-0.032227,0.03125,0.083984,0.035156,0,0.002441,-0.037109,-0.076172,0.042969,0.0625,-0.003906,-0.046875,-0.008789,0
0.006836,-0.017578,0.042969,-0.021484,0.000488,-0.009277,0.011719,-0.09375,-0.019165,0.011719,-0.007813,0.05127,-0.035156,-0.021484,-0.025391,0.046875,-0.018066,0.052734,-0.012695,-0.011719,-0.017578,-0.009766,0.011719,0.043457,1
-0.005859,-0.023438,0.037109,-0.042969,-0.006836,-0.023438,-0.054688,-0.009766,-0.035889,0.052734,0.085938,0.016113,-0.015625,0.042969,0.007813,0,0.012207,-0.035156,-0.0625,0.027344,0.048828,0.011719,-0.066406,0.044922,1
0.040039,-0.064453,0.025391,-0.027344,0.021973,-0.049316,-0.039063,-0.030273,0.033081,0.105469,0.003906,0.08252,0.054688,-0.007813,0.033203,0.007813,0.01123,-0.007813,0.000977,0.007813,0.010742,0.019531,-0.085938,-0.009766,1
-0.012695,-0.029297,0.021484,-0.019531,0.033203,-0.04541,0.03125,-0.035156,-0.014526,-0.007813,-0.011719,-0.016113,-0.074219,-0.033203,-0.012695,0.027344,0.009766,-0.003906,-0.000977,0.021484,0.033203,-0.005859,0.021484,0.02002,1
-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0
0.107422,0.085938,0.019531,-0.019531,-0.037109,-0.013672,0.003906,-0.085938,0.023438,0.042969,0.015625,-0.023438,0.0625,0.009766,0.03125,0.085938,-0.066406,-0.023438,0.027344,-0.0625,-0.044922,0.066406,-0.068359,0.00293,1
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,1
-0.011719,0.009766,0.021484,-0.003906,0.019531,-0.029297,0.019531,-0.074219,0.018188,-0.029297,0.021484,-0.019043,-0.027344,-0.021484,-0.041992,0.027344,0.004395,-0.046875,0.043945,0.052734,0.076172,0.035156,0.017578,0.04248,1
-0.042969,0.019531,0.009766,-0.097656,-0.058594,0.083984,-0.003906,0.041016,-0.05249,-0.033203,0.015625,0.089355,0.039063,-0.007813,0.041016,0.042969,-0.023438,0.025391,0.078125,0.050781,0.060547,-0.005859,-0.023438,-0.083008,0
-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,1
-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,1
-0.019531,-0.037109,-0.027344,-0.001953,0.087402,0.033203,0.050781,-0.017578,0.019653,0.001953,0.042969,-0.043457,-0.011719,0.017578,0.005859,0.03125,0.001465,-0.023438,-0.012695,0.052734,0.038086,-0.003906,0.078125,-0.045898,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
0.015625,-0.025391,0.009766,0.017578,0.039551,0.003418,0.003906,0,0.04187,0.014648,-0.011719,0.041016,0.019531,-0.017578,-0.020508,0.023438,0.030762,0.003906,0.029297,-0.005859,-0.037109,0.025391,-0.021484,-0.050781,0
-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0
0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0
-0.019531,0.042969,-0.046875,-0.005859,-0.055664,0.030273,0.035156,-0.007813,0.051514,-0.060547,-0.015625,-0.033203,0.039063,0.046875,-0.021484,-0.042969,-0.057617,0.015625,0,0.011719,0.019531,-0.011719,-0.019531,0.042969,1
0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,0
-0.020508,0.005859,-0.005859,0.019531,0.008301,-0.009277,0.050781,0.011719,-0.026489,-0.004883,-0.035156,-0.01709,-0.011719,-0.013672,0.006836,-0.058594,-0.016113,0.017578,0.013672,-0.025391,0,-0.029297,-0.011719,0.000488,0
0.060547,-0.027344,-0.041016,0.064453,0.03418,0.067383,-0.121094,-0.023438,-0.043701,-0.064453,0.019531,0.04834,0.007813,-0.066406,0.052734,0.046875,-0.006836,-0.015625,-0.042969,0.046875,0.003906,-0.150391,-0.078125,-0.02832,0
0.007813,-0.003906,0.033203,0.019531,-0.020508,0.022461,-0.011719,0.025391,-0.014404,0.005859,0.035156,0.041992,0.023438,0.037109,-0.035156,-0.007813,0.016113,-0.041016,-0.015625,-0.03125,-0.023438,-0.021484,-0.019531,-0.038086,0
-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0
